row_id,order_date,ship_date,ship_mode,customer_name,segment,city,state,region,category,sub_category,sales,quantity,discount,profit,year,shipping_days,ship_status
164,2016-11-07,2016-11-11,Standard Class,Max Jones,Consumer,Seattle,Washington,West,Office Supplies,Binders,27.68,2,0.2,9.688,2016,4,Standard delivery
165,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,9.936,3,0.2,2.7324,2014,4,Standard delivery
166,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Machines,8159.952,8,0.4,-1359.992,2014,4,Standard delivery
167,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,275.928,3,0.2,-58.6347,2014,4,Standard delivery
168,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Furniture,Chairs,1740.06,9,0.3,-24.858,2014,4,Standard delivery
169,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Art,32.064,6,0.2,6.8136,2014,4,Standard delivery
170,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,177.98,5,0.8,-453.849,2014,4,Standard delivery
171,2014-09-08,2014-09-12,Standard Class,Becky Martin,Consumer,San Antonio,Texas,Central,Technology,Phones,143.976,3,0.2,8.9985,2014,4,Standard delivery
172,2014-08-05,2014-08-09,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,20.94,3,0.0,9.8418,2014,4,Standard delivery
173,2014-08-05,2014-08-09,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Office Supplies,Paper,110.96,2,0.0,53.2608,2014,4,Standard delivery
174,2014-08-05,2014-08-09,Standard Class,Chad Sievert,Consumer,Los Angeles,California,West,Furniture,Chairs,340.144,7,0.2,21.259,2014,4,Standard delivery
175,2014-09-14,2014-09-19,Standard Class,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,52.448,2,0.8,-131.12,2014,5,Standard delivery
176,2014-09-14,2014-09-19,Standard Class,Jennifer Braxton,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,20.16,4,0.2,6.552,2014,5,Standard delivery
177,2017-04-21,2017-04-25,Second Class,Shirley Jackson,Consumer,Houston,Texas,Central,Office Supplies,Appliances,97.264,4,0.8,-243.16,2017,4,Standard delivery
178,2015-11-21,2015-11-23,Second Class,Joel Eaton,Consumer,Newark,Ohio,East,Furniture,Chairs,396.802,7,0.3,-11.3372,2015,2,Fast delivery
179,2015-11-21,2015-11-23,Second Class,Joel Eaton,Consumer,Newark,Ohio,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715,2015,2,Fast delivery
180,2015-12-15,2015-12-19,Standard Class,Jim Kriz,Home Office,New York City,New York,East,Office Supplies,Art,3.28,1,0.0,1.4104,2015,4,Standard delivery
181,2014-12-05,2014-12-09,Second Class,David Kendrick,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,24.816,2,0.2,1.8612,2014,4,Standard delivery
182,2014-12-05,2014-12-09,Second Class,David Kendrick,Corporate,Decatur,Illinois,Central,Technology,Accessories,408.744,7,0.2,76.6395,2014,4,Standard delivery
183,2014-11-19,2014-11-24,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,503.96,4,0.0,131.0296,2014,5,Standard delivery
184,2014-11-19,2014-11-24,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Phones,149.95,5,0.0,41.986,2014,5,Standard delivery
185,2014-11-19,2014-11-24,Second Class,Robert Marley,Home Office,Monroe,Louisiana,South,Technology,Accessories,29.0,2,0.0,7.25,2014,5,Standard delivery
186,2016-11-28,2016-12-02,Standard Class,Sally Knutson,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,7.16,2,0.0,3.4368,2016,4,Standard delivery
187,2014-08-26,2014-08-30,Standard Class,Frank Merwin,Home Office,Los Angeles,California,West,Technology,Accessories,176.8,8,0.0,22.984,2014,4,Standard delivery
188,2016-07-16,2016-07-22,Standard Class,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,37.224,3,0.2,3.7224,2016,6,Standard delivery
189,2016-07-16,2016-07-22,Standard Class,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,Office Supplies,Paper,20.016,3,0.2,6.255,2016,6,Standard delivery
190,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,899.136,4,0.2,112.392,2015,2,Fast delivery
191,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Technology,Phones,71.76,6,0.0,20.0928,2015,2,Fast delivery
192,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Paper,51.84,8,0.0,24.8832,2015,2,Fast delivery
193,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Furniture,Bookcases,626.352,3,0.2,46.9764,2015,2,Fast delivery
194,2015-10-12,2015-10-14,First Class,Mark Packer,Home Office,New York City,New York,East,Office Supplies,Art,19.9,5,0.0,6.567,2015,2,Fast delivery
195,2015-10-31,2015-11-06,Standard Class,Mary Zewe,Corporate,Redlands,California,West,Office Supplies,Envelopes,14.28,7,0.0,6.7116,2015,6,Standard delivery
196,2014-03-21,2014-03-25,Standard Class,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,7.408,2,0.2,1.2038,2014,4,Standard delivery
197,2014-03-21,2014-03-25,Standard Class,Cassandra Brandow,Consumer,Hamilton,Ohio,East,Office Supplies,Art,6.048,3,0.2,1.5876,2014,4,Standard delivery
198,2017-11-06,2017-11-13,Standard Class,Valerie Mitchum,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,46.26,3,0.0,12.0276,2017,7,Delayed delivery
199,2017-07-06,2017-07-13,Standard Class,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.946,2,0.7,-2.2586,2017,7,Delayed delivery
200,2017-07-06,2017-07-13,Standard Class,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,16.056,3,0.2,5.8203,2017,7,Delayed delivery
201,2017-06-24,2017-06-29,Standard Class,Maria Bertelson,Consumer,Akron,Ohio,East,Office Supplies,Paper,21.744,3,0.2,6.795,2017,5,Standard delivery
202,2014-08-03,2014-08-05,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Furniture,Tables,218.75,2,0.5,-161.875,2014,2,Fast delivery
203,2014-08-03,2014-08-05,First Class,Bruce Stewart,Consumer,Denver,Colorado,West,Office Supplies,Appliances,2.6,1,0.2,0.2925,2014,2,Fast delivery
204,2017-12-17,2017-12-21,Second Class,Logan Currie,Consumer,Dallas,Texas,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668,2017,4,Standard delivery
205,2017-06-03,2017-06-07,Standard Class,Heather Kirkland,Corporate,Franklin,Tennessee,South,Furniture,Furnishings,35.168,7,0.2,9.6712,2017,4,Standard delivery
206,2017-12-09,2017-12-14,Standard Class,Laurel Elliston,Consumer,Whittier,California,West,Technology,Phones,444.768,4,0.2,44.4768,2017,5,Standard delivery
207,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,83.92,4,0.0,5.8744,2017,6,Standard delivery
208,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Technology,Phones,131.98,2,0.0,35.6346,2017,6,Standard delivery
209,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Binders,15.92,4,0.0,7.4824,2017,6,Standard delivery
210,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Fasteners,52.29,9,0.0,16.2099,2017,6,Standard delivery
211,2017-12-01,2017-12-07,Standard Class,Joseph Holt,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,91.99,1,0.0,3.6796,2017,6,Standard delivery
212,2015-02-09,2015-02-13,Second Class,Michael Stewart,Corporate,Dallas,Texas,Central,Technology,Accessories,20.8,2,0.2,6.5,2015,4,Standard delivery
213,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Office Supplies,Labels,23.68,2,0.2,8.88,2015,7,Delayed delivery
214,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Furniture,Bookcases,452.45,5,0.5,-244.323,2015,7,Delayed delivery
215,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Phones,62.982,3,0.4,-14.6958,2015,7,Delayed delivery
216,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Machines,1188.0,9,0.7,-950.4,2015,7,Delayed delivery
217,2015-01-02,2015-01-09,Standard Class,Victoria Wilson,Corporate,Medina,Ohio,East,Technology,Accessories,89.584,2,0.2,4.4792,2015,7,Delayed delivery
218,2016-10-28,2016-11-01,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Office Supplies,Storage,93.06,6,0.0,26.0568,2016,4,Standard delivery
219,2016-10-28,2016-11-01,Standard Class,Jonathan Howell,Consumer,Los Angeles,California,West,Technology,Phones,302.376,3,0.2,22.6782,2016,4,Standard delivery
220,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148,2015,3,Standard delivery
221,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Paper,22.704,6,0.2,8.2302,2015,3,Standard delivery
222,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Binders,19.776,4,0.7,-13.8432,2015,3,Standard delivery
223,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Furniture,Furnishings,72.704,4,0.2,19.0848,2015,3,Standard delivery
224,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Technology,Machines,479.988,4,0.7,-383.9904,2015,3,Standard delivery
225,2015-12-24,2015-12-27,First Class,Joni Blumstein,Consumer,Dublin,Ohio,East,Office Supplies,Art,27.168,2,0.2,2.7168,2015,3,Standard delivery
226,2015-08-09,2015-08-16,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Art,2.2,1,0.0,0.968,2015,7,Delayed delivery
227,2015-08-09,2015-08-16,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Furniture,Tables,622.45,5,0.0,136.939,2015,7,Delayed delivery
228,2015-08-09,2015-08-16,Standard Class,David Smith,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,21.98,1,0.0,0.2198,2015,7,Delayed delivery
229,2015-02-28,2015-03-04,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,161.568,2,0.2,-28.2744,2015,4,Standard delivery
230,2015-02-28,2015-03-04,Standard Class,Valerie Dominguez,Consumer,Columbia,Tennessee,South,Furniture,Chairs,389.696,8,0.2,43.8408,2015,4,Standard delivery
231,2014-09-13,2014-09-17,Standard Class,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,Office Supplies,Binders,18.648,7,0.7,-12.432,2014,4,Standard delivery
232,2017-04-07,2017-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,233.86,2,0.45,-102.048,2017,5,Standard delivery
233,2017-04-07,2017-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Tables,620.6145,3,0.45,-248.2458,2017,5,Standard delivery
234,2017-04-07,2017-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Office Supplies,Binders,5.328,2,0.7,-3.552,2017,5,Standard delivery
235,2017-04-07,2017-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Furniture,Furnishings,258.072,3,0.2,0.0,2017,5,Standard delivery
236,2017-04-07,2017-04-12,Standard Class,Christopher Schild,Home Office,Tampa,Florida,South,Technology,Accessories,617.976,3,0.2,-7.7247,2017,5,Standard delivery
237,2017-11-12,2017-11-16,Standard Class,David Bremer,Corporate,Santa Clara,California,West,Office Supplies,Paper,10.56,2,0.0,4.752,2017,4,Standard delivery
238,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,25.92,5,0.2,9.396,2016,5,Standard delivery
239,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,2016,5,Standard delivery
240,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,2016,5,Standard delivery
241,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Technology,Phones,31.984,2,0.2,11.1944,2016,5,Standard delivery
242,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Tables,177.225,5,0.5,-120.513,2016,5,Standard delivery
243,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,2016,5,Standard delivery
244,2016-06-04,2016-06-09,Second Class,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Office Supplies,Art,7.408,2,0.2,1.2038,2016,5,Standard delivery
245,2014-06-01,2014-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Furniture,Chairs,2001.86,7,0.0,580.5394,2014,5,Standard delivery
246,2014-06-01,2014-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,166.72,2,0.0,41.68,2014,5,Standard delivery
247,2014-06-01,2014-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,47.88,6,0.0,23.94,2014,5,Standard delivery
248,2014-06-01,2014-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Appliances,1503.25,5,0.0,496.0725,2014,5,Standard delivery
249,2014-06-01,2014-06-06,Second Class,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,Office Supplies,Paper,25.92,4,0.0,12.4416,2014,5,Standard delivery
250,2016-12-10,2016-12-15,Second Class,Logan Haushalter,Consumer,San Francisco,California,West,Furniture,Chairs,321.568,2,0.2,28.1372,2016,5,Standard delivery
251,2016-09-11,2016-09-17,Standard Class,Kelly Collister,Consumer,San Diego,California,West,Office Supplies,Paper,7.61,1,0.0,3.5767,2016,6,Standard delivery
252,2016-09-11,2016-09-17,Standard Class,Kelly Collister,Consumer,San Diego,California,West,Technology,Accessories,3347.37,13,0.0,636.0003,2016,6,Standard delivery
253,2016-12-10,2016-12-13,First Class,Delfina Latchford,Consumer,New York City,New York,East,Office Supplies,Storage,80.58,6,0.0,22.5624,2016,3,Standard delivery
254,2016-12-10,2016-12-13,First Class,Delfina Latchford,Consumer,New York City,New York,East,Office Supplies,Envelopes,361.92,4,0.0,162.864,2016,3,Standard delivery
255,2015-11-28,2015-12-04,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,2015,6,Standard delivery
256,2015-11-28,2015-12-04,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624,2015,6,Standard delivery
257,2015-11-28,2015-12-04,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,53.92,5,0.2,4.044,2015,6,Standard delivery
258,2015-11-28,2015-12-04,Standard Class,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Technology,Phones,647.904,6,0.2,56.6916,2015,6,Standard delivery
259,2017-12-01,2017-12-03,Second Class,Craig Carreira,Consumer,New York City,New York,East,Technology,Accessories,20.37,3,0.0,6.9258,2017,2,Fast delivery
260,2017-12-01,2017-12-03,Second Class,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Storage,221.55,3,0.0,6.6465,2017,2,Fast delivery
261,2017-12-01,2017-12-03,Second Class,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Binders,17.52,5,0.2,6.132,2017,2,Fast delivery
262,2017-06-08,2017-06-12,Standard Class,Dorris liebe,Corporate,Pasadena,Texas,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466,2017,4,Standard delivery
263,2014-09-19,2014-09-21,Second Class,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,3059.982,3,0.4,-509.997,2014,2,Fast delivery
264,2014-09-19,2014-09-21,Second Class,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,2519.958,7,0.4,-251.9958,2014,2,Fast delivery
265,2016-06-06,2016-06-13,Standard Class,Roy Collins,Consumer,Chicago,Illinois,Central,Technology,Phones,328.224,4,0.2,28.7196,2016,7,Delayed delivery
266,2015-11-10,2015-11-15,Standard Class,Alan Hwang,Consumer,Brentwood,California,West,Technology,Accessories,79.9,2,0.0,35.156,2015,5,Standard delivery
267,2017-06-16,2017-06-20,Standard Class,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,14.016,3,0.2,4.7304,2017,4,Standard delivery
268,2016-01-22,2016-01-28,Standard Class,Paul Gonzalez,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,7.56,6,0.0,0.3024,2016,6,Standard delivery
269,2017-12-09,2017-12-13,Standard Class,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,37.208,1,0.2,-7.4416,2017,4,Standard delivery
270,2017-12-09,2017-12-13,Standard Class,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,57.576,3,0.2,21.591,2017,4,Standard delivery
271,2017-12-28,2018-01-02,Second Class,Kristen Hastings,Corporate,San Francisco,California,West,Office Supplies,Storage,725.84,4,0.0,210.4936,2017,5,Standard delivery
272,2015-07-30,2015-07-31,First Class,Helen Andreada,Consumer,San Francisco,California,West,Technology,Accessories,209.93,7,0.0,92.3692,2015,1,Fast delivery
273,2015-07-30,2015-07-31,First Class,Helen Andreada,Consumer,San Francisco,California,West,Furniture,Furnishings,5.28,3,0.0,2.3232,2015,1,Fast delivery
274,2015-07-30,2015-07-31,First Class,Helen Andreada,Consumer,San Francisco,California,West,Office Supplies,Binders,10.92,3,0.2,4.095,2015,1,Fast delivery
275,2017-09-16,2017-09-17,First Class,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Paper,8.82,2,0.0,4.0572,2017,1,Fast delivery
276,2017-09-16,2017-09-17,First Class,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Art,5.98,1,0.0,1.5548,2017,1,Fast delivery
277,2017-10-13,2017-10-17,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.648,2,0.2,4.0768,2017,4,Standard delivery
278,2017-10-13,2017-10-17,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.176,4,0.2,5.9072,2017,4,Standard delivery
279,2017-10-13,2017-10-17,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,59.712,6,0.2,5.9712,2017,4,Standard delivery
280,2017-10-13,2017-10-17,Standard Class,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,24.84,3,0.2,8.694,2017,4,Standard delivery
281,2015-09-26,2015-09-28,Second Class,Steven Cartwright,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.08,5,0.8,-3.432,2015,2,Fast delivery
282,2015-09-26,2015-09-28,Second Class,Steven Cartwright,Consumer,Houston,Texas,Central,Technology,Phones,1114.4,7,0.2,376.11,2015,2,Fast delivery
283,2015-11-02,2015-11-06,Standard Class,Jas O'Carroll,Consumer,Los Angeles,California,West,Furniture,Tables,1038.84,5,0.2,51.942,2015,4,Standard delivery
284,2015-09-26,2015-10-02,Standard Class,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,141.76,5,0.2,47.844,2015,6,Standard delivery
285,2015-09-26,2015-10-02,Standard Class,Tracy Blumstein,Consumer,Portland,Oregon,West,Technology,Accessories,239.8,5,0.2,47.96,2015,6,Standard delivery
286,2015-09-26,2015-10-02,Standard Class,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,31.104,6,0.2,10.8864,2015,6,Standard delivery
287,2016-12-18,2016-12-20,Second Class,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Binders,254.058,7,0.7,-169.372,2016,2,Fast delivery
